name,intro,url,opentype,englishName,definition,explanation,extend
群体心理学,"　　群体心理学（汉语拼音：qunti xinlixue；英语：group psychology），研究结成群体的人们的心理活动的社会心理学分支。一个人不能离群索居，他总要与他人交往，从属于一定的群体，构成一定的社会关系。群体是个体最直接的社会交往关系。一个人通常不只属于一个群体，往往同时是若干群体的成员。
",http://zy.zwbk.org/index.php?title=%E7%BE%A4%E4%BD%93%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
耶克斯-多德森定律,"耶克斯-多德森定律，指动机的最佳水平随任务的性质不同而不同：在比较简单的任务中，工作效率随动机的提高而上升；而随着任务难度的增加，动机的最佳水平有逐渐下降的趋势。这种现象就叫做耶克斯-多德森定律。
",http://www.baike.com/wiki/Yerkes-Dodson%E6%B3%95%E5%88%99,,,,,
聋哑心理学,"　　聋哑心理学（汉语拼音：lonɡyɑ xinlixue；英语：deaf-mute, psychology of），研究聋哑人，特别是聋哑儿童心理发展特征和规律的缺陷心理学分支。聋哑者通常指有听觉障碍，并由此引起言语障碍的群体。聋哑会给儿童心理的正常发展带来不利的影响，表现在：①聋哑儿童主要靠视觉感知客观世界。②获得的感性知识相对比较贫乏、杂乱和浮浅。③对事物相互联系的认识较少，概括水平也低于正常儿童。④思维带有明显的直观形象性，主要借助于形象和动作进行思维。⑤较难正确认识客观事物的本质特征和内在联系。
",http://zy.zwbk.org/index.php?title=%E8%81%8B%E5%93%91%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
联想心理学,"　　联想心理学（汉语拼音：liɑnxiɑnɡ xinlixue；英语：association psychology），用心理、观念以及精神要素的联想来说明人的心理的学说。由于它用简单的要素说明复杂的心理活动，所以又称为原子论。联想心理学来源于英国的经验主义心理学。后者主张：①感觉过程起主要作用。②把意识经验分析为元素。③通过联想的机制把元素综合为较复杂的心理经验。④强调意识过程。联想一词首先由英国的J.洛克提出，因此他被视为联想心理学的先驱。联想心理学主要以英国的D.哈特利、密尔父子、A.培因和H.斯宾塞等人为代表。
",http://zy.zwbk.org/index.php?title=%E8%81%94%E6%83%B3%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
联结主义心理学,"　　联结主义心理学（汉语拼音：lián jié zhǔ yì xīn lǐ xué），（英语：connectionism psychology），美国早期心理学的一个学派。产生在机能心理学之后、行为主义心理学之前，是美国心理学家E.L.桑代克在对动物进行实验研究过程中提出来的一种学习心理学理论。“联结”原指实验动物对笼内情境的感觉和反应动作的冲动之间形成联系或联想，桑代克称之为联结，以便与观念联想相区别。桑代克认为动物没有观念和观念联想，而联结不仅动物有、人也有。1911年他在《动物智慧》中提出：动物由多次“尝试错误与偶然成功”形成联结是学习（练习律）；一个成功动作得到满意效果印入机体加强联结，也是学习（效果律）。桑代克首创迷笼实验，总结出以“试误–偶成”方法和联结概念为核心的学习理论及联结主义心理学体系。1905年他确定心理学的对象为“心理行为”，其基本单位是情境（刺激）或心理状态和反应动作的联结。
",http://zy.zwbk.org/index.php?title=%E8%81%94%E7%BB%93%E4%B8%BB%E4%B9%89%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
聚会前焦虑,"聚会前焦虑（pre party nerves）指的就是参加大型聚会前出现的心慌意乱、极度紧张和焦虑。
",http://www.baike.com/wiki/%E8%81%9A%E4%BC%9A%E5%89%8D%E7%84%A6%E8%99%91,"IN词 心理学 焦虑症 ",,,,
肤觉,"　　肤觉（汉语拼音：Fu jue；英语：cutaneous senses），皮肤受到物理或化学刺激所产生的触觉、温度觉和痛觉等皮肤感觉的总称。研究结果表明，不同的皮肤点产生不同性质的感觉，同一皮肤点只产生同一性质的感觉，因而确定触、温、冷、痛为4种基本的肤觉。这些相应的皮肤点称为触点、温点、冷点和痛点。这几种感觉点在一定部位的皮肤上的数目是不同的，其中以痛点和触点较多，温点和冷点较少。并且同一种感觉点的数目在皮肤的不同部位也是不同的。实验研究还发现，刺激强度的增大可以导致相应的皮肤感觉点数目的增加；局部麻醉可以使肤觉按照触觉、痛觉、温觉、冷觉的顺序消失，而恢复时的顺序则相反。
",http://zy.zwbk.org/index.php?title=%E8%82%A4%E8%A7%89,,,,,
航空航天心理学,"　　航空航天心理学（汉语拼音：hɑnɡkonɡ hɑnɡtiɑn xinlixue；英语：aerospace psychology），研究航空航天环境下人的心理品质与飞行能力之间关系的心理学分支。主要任务是研究航空航天活动中人的心理活动规律和机制，以及航空航天设备设计中人的因素。研究目的是使航空航天的工作环境适宜，提高工作效率，保障飞行安全，充分发挥载人飞行器和载人航天器技术性能，完成飞行任务。主要研究内容包括：①航空航天环境中飞行人员的行为反应特点。研究航空航天环境中的特殊因素，如高空、低压、缺氧、超重、失重，以及不同飞行姿态感受上的变化等对人的身体和行为反应的影响，使环境因素的作用在飞行员所能承受的限度内。研究各种飞行错觉的原因及机制，探求预防和克服飞行错觉的方法，以保证飞行安全和提高战斗性能。②研究选拔和训练飞行员及航天员的方法。主要研究适应航空航天环境的生理和心理素质，即空间定向能力，肢体的协调运动能力，反应速度，操作动作的精确性、稳定性与灵活性，空间距离和运动的辨认力，对速度变化或频率变化的反应能力，稳定的情绪等。心理素质的评定方法有纸笔测验、仪器测验、练习器操作，以及空中带飞观测等。飞行训练一般先在地面用各种练习器或模拟器进行模拟训练，模拟训练的装置和训练方法必须有利于技能的迁移。情境逼真度、心理逼真度和训练结果的反馈方式等，都是训练中需要考虑的重要因素。③研究飞行器设计和使用中的人机关系问题，使飞行信息显示和操纵装置的性能与人的信息加工过程的特点相匹配。信息显示必须高清晰、易读；控制器要确保控制过程准确可靠。
",http://zy.zwbk.org/index.php?title=%E8%88%AA%E7%A9%BA%E8%88%AA%E5%A4%A9%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
色觉,"　　色觉（汉语拼音：Sejue；英语：Color Vision），光谱上380～780纳米波长的辐射能量作用于人的视觉器官所产生的颜色感觉。颜色有3个基本特性：①色调。区别不同色彩的特性。②饱和度。彩色的纯洁程度。③明度。彩色光的明亮程度。单色光的混合光也可引起色觉。用红、绿、蓝3种原色光按一定比例混合可得到白色光或光谱上任意一种色光。1854年H.G.格拉斯曼将颜色混合现象归纳为3条定律，即补色律、中间色律和代替律。每一种色光都有另一种同它相混合而产生白色的色光，这两种色光称为互补色。两种非补色混合，会产生一种介乎两者之间的中间色。只要感觉上是相似的颜色，都可以相互代替，所得到的视觉效果是同样的。这是代替律。颜色混合定律只适用于色光的混合，而不适用于染料、颜料的混合。染料、颜料的色混合是一种减色混合，它的三原色是黄、青、紫。颜料的色混合得到的颜色是颜料吸收了一定波长的光线以后所反射的光线的波长。
",http://zy.zwbk.org/index.php?title=%E8%89%B2%E8%A7%89,,,,,
色觉理论,"　　色觉理论（汉语拼音：Sejue Lilun；英语：Color Vision，Theories of），解释色觉现象及其机制的理论。占主导地位的色觉理论是1807年由T.杨提出、1860年由H.von亥姆霍兹发展的三色说和E.黑林1874年提出的四色说。这两种学说已在新的科学成果的基础上相互补充，逐步得到了统一。
",http://zy.zwbk.org/index.php?title=%E8%89%B2%E8%A7%89%E7%90%86%E8%AE%BA,,,,,
色轮,"　　色轮（汉语拼音：Selun；英语：Color Wheel），研究颜色相加混合的一种实验仪器。色轮包括一个变速马达，转速约每分钟300～5000转。马达的中心轴装着一个画有360°刻度的圆盘。不同颜色的纸盘互相交叉固定在圆盘上。当马达旋转时，不同的颜色连续刺激视觉器官，即产生相加混合的效果。色轮除作颜色混合的实验外，还可作闪光融合等的实验用。
",http://zy.zwbk.org/index.php?title=%E8%89%B2%E8%BD%AE,,,,,
荣格,"　　荣格（汉语拼音：Rongge；英语：Jung，Carl Gustav，1875～1961），瑞士精神病学家。1875年7月26日生于图尔高州，1961年6月6日卒于苏黎世。1895年入巴塞尔大学学习，1900年获医学博士学位。1902年获苏黎世大学医学博士学位。1905年任苏黎世大学精神病学讲师。后退职，自己开业。荣格参加了弗洛伊德的精神分析运动。他受到弗洛伊德的重视，被考虑作为其继承人。1911年，他们共同创立了一个国际精神分析学会，荣格被推为第一任主席。1912年荣格发表了《里比多的变化与象征》，与弗洛伊德产生了分歧，主要分歧在于对里比多的解释。弗洛伊德认为里比多完全是性的潜力，荣格则认为它是一种普遍的生命力，表现于生长和生殖，也表现于其他活动。荣格的人格类型学说把人格分为内倾型和外倾型，这是根据他的里比多学说来的，里比多向外冲的，就是外倾者；向内冲的，就是内倾者。著有《无意识过程心理学》、《心理类型》和《记忆、梦、思考》等。
",http://zy.zwbk.org/index.php?title=%E8%8D%A3%E6%A0%BC,,,,,
荣格的生活与工作,"十、返回欧洲（192-1933） 十五、丰收（194-1952） 十六、神秘结合（1952-1955）
",http://www.baike.com/wiki/%E8%8D%A3%E6%A0%BC%E7%9A%84%E7%94%9F%E6%B4%BB%E4%B8%8E%E5%B7%A5%E4%BD%9C,"心理学 心世界网 荣格 ",,,,
萧孝嵘,"　　萧孝嵘（汉语拼音：Xiao Xiaorong，1897～1963），中国心理学家。1897年10月25日生于湖南衡阳，1963年6月6日卒于上海。1919年毕业于上海圣约翰大学，1926年就学于美国哥伦比亚大学，1927年获硕士学位。1930年获加利福尼亚大学哲学博士学位。1931年任中央大学心理学教授，后任心理学系主任、心理研究所所长。1949年任复旦大学心理学教授，教育系主任。1952年任华东师范大学心理学教授。萧孝嵘对儿童心理学、教育心理学的研究富有成果。对西方心理学流派，他着重介绍德国的格式塔心理学。他侧重于实验法。著有《实验儿童心理》、《格式塔心理学原理》、《儿童心理学》、《教育心理学》等。
",http://zy.zwbk.org/index.php?title=%E8%90%A7%E5%AD%9D%E5%B5%98,,,,,
蔡戈尼克效应,"　　蔡戈尼克效应（汉语拼音：Caigenike Xiaoying；英语：Zeigarnik effect），20世纪20年代苏联心理学家蔡戈尼克在一项记忆实验中发现的心理现象。
",http://zy.zwbk.org/index.php?title=%E8%94%A1%E6%88%88%E5%B0%BC%E5%85%8B%E6%95%88%E5%BA%94,,,,,
行为主义心理学,"　　行为主义心理学（汉语拼音：xinɡweizhuyi xinlixue；英语：behavioristic psychology），20世纪初起源于美国的一个心理学流派。创建人为J.B.华生。行为主义认为，心理学不应该研究意识，只应该研究行为。所谓行为就是有机体用以适应环境变化的各种身体反应的组合，这些反应不外是肌肉收缩和腺体分泌，它们有的表现在身体外部，有的隐藏在身体内部。华生指出，一向认为纯属意识的思维和情绪，其实也都是内隐和轻微的身体变化，前者是全身肌肉特别是言语器官的变化，后者是内脏和腺体的变化。华生认为，人的全部行为，包括通常所说的心理活动，都不外是一些物理或化学变化引起另一些物理或化学变化而已，因此，心理现象都能够用物理和化学的概念来说明，但他又主张心理学只应着眼于有机体整体的适应性行为，无须过问这些物理和化学变化。华生认为心理学研究行为的任务就在于查明刺激与反应之间的规律性关系，根据刺激推知反应，根据反应推知刺激，达到预测和控制行为的目的。
",http://zy.zwbk.org/index.php?title=%E8%A1%8C%E4%B8%BA%E4%B8%BB%E4%B9%89%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
行为科学,"　　行为科学（汉语拼音：xinɡwei kexue；英语：behavioral sciences），研究人及动物行为一般规律的学科群。一般认为，行为科学主要包括心理学、社会学、人类学及其他学科中与行为有关的分支学科。行为科学的主要任务是解释、预测和控制人及动物的行为，所使用的方法是各有关学科常用的科学方法，如观察法、实验室实验法、自然实验法、个案法及调查法等。
",http://zy.zwbk.org/index.php?title=%E8%A1%8C%E4%B8%BA%E7%A7%91%E5%AD%A6,,,,,
行动崇拜,"行动崇拜是一种伪成功学的理念，在这一些理论中，人们被告诫要少思考、多行动。极端的情形甚至是要人根本不要想，只要不断地行动就可以了。然而，事实却证明，错误的行动越多，失败得就越惨。
",http://www.baike.com/wiki/%E8%A1%8C%E5%8A%A8%E5%B4%87%E6%8B%9C,"IN词 心理学 社会学 ",,,,
